"year","reefName","cotsPerTow","softCorCov","hardCorCov","source","bleachPercent","bleachSeverity","sourceBoth","controlled","x","y"
2010,"Yonge Reef (14-138)",0,NaN,15.5574712643678,"AIMS",NaN,NaN,FALSE,FALSE,145.62347412,-14.59968185
2011,"Agincourt Reefs (No 1) (15-099c)",0,NaN,17.921875,"AIMS",NaN,NaN,FALSE,FALSE,145.86737061,-16.05204773
2011,"Ben Reef (20-113)",0,NaN,3.66666666666667,"AIMS",NaN,NaN,FALSE,FALSE,150.32034302,-20.0068779
2011,"Boult Reef (23-079)",0,NaN,13.8552631578947,"AIMS",NaN,NaN,FALSE,FALSE,152.27194214,-23.75748634
2011,"Bowden Reef (19-019)",0,NaN,12.5454545454545,"AIMS",NaN,NaN,FALSE,FALSE,147.92767334,-19.03274727
2011,"Chicken Reef (18-086)",0,NaN,3.85365853658537,"AIMS",NaN,NaN,FALSE,FALSE,147.71723938,-18.64651299
2011,"Credlin Reefs (East) (20-287)",0,NaN,4.33333333333333,"AIMS",NaN,NaN,FALSE,FALSE,149.95120239,-20.54021454
2011,"Davies Reef (18-096)",0,NaN,12.0425531914894,"AIMS",NaN,NaN,FALSE,TRUE,147.64483643,-18.8224926
2011,"Dip Reef (18-039)",0,NaN,8.76923076923077,"AIMS",NaN,NaN,FALSE,FALSE,147.44873047,-18.41375351
2011,"East Cay Reef (21-305)",0,NaN,21.0952380952381,"AIMS",NaN,NaN,FALSE,FALSE,152.56459045,-21.48348045
2011,"Erskine Reef (23-068)",0,NaN,22.75,"AIMS",NaN,NaN,FALSE,FALSE,151.77363586,-23.50185394
2011,"Fairfax Islands Reef (23-081)",0.96969696969697,NaN,11.0606060606061,"AIMS",NaN,NaN,FALSE,FALSE,152.36096191,-23.86657143
2011,"Gannett Cay Reef (21-556)",0,NaN,6.21428571428571,"AIMS",NaN,NaN,FALSE,FALSE,152.47738647,-21.98163605
2011,"Havannah Reef (18-065)",0,NaN,10.6774193548387,"AIMS",NaN,NaN,FALSE,FALSE,146.53756714,-18.84302711
2011,"Hoskyn Islands Reef (23-080)",0,NaN,16.9137931034483,"AIMS",NaN,NaN,FALSE,FALSE,152.28726196,-23.8077755
2011,"Hyde Reef (19-207)",0,NaN,6.01282051282051,"AIMS",NaN,NaN,FALSE,FALSE,150.08551025,-19.75622559
2011,"John Brewer Reef (18-075)",0,NaN,5.42957746478873,"AIMS",NaN,NaN,FALSE,FALSE,147.05296326,-18.63109779
2011,"Lady Musgrave Reef (23-082a)",0,NaN,10.5,"AIMS",NaN,NaN,FALSE,FALSE,152.38720703,-23.90178299
2011,"Mackay Reef (16-015)",0,NaN,30.8913043478261,"AIMS",NaN,NaN,FALSE,FALSE,145.64700317,-16.04948044
2011,"Mast Head Reef (23-069)",0,NaN,16.5204081632653,"AIMS",NaN,NaN,FALSE,FALSE,151.72671509,-23.52691841
2011,"Myrmidon Reef (18-034)",0,NaN,5.44444444444444,"AIMS",NaN,NaN,FALSE,FALSE,147.38424683,-18.26569939
2011,"Opal Reef (16-025)",0,NaN,22.5597014925373,"AIMS",NaN,NaN,FALSE,FALSE,145.8896637,-16.22089005
2011,"Pickersgill Reef (15-093)",0,NaN,22.5120481927711,"AIMS",NaN,NaN,FALSE,FALSE,145.57443237,-15.87277699
2011,"Pompey Reef (No 1) (20-351a)",0,NaN,18.1818181818182,"AIMS",NaN,NaN,FALSE,FALSE,150.53518677,-20.9407692
2011,"Rebe Reef (19-209)",0,NaN,3.15151515151515,"AIMS",NaN,NaN,FALSE,FALSE,150.15289307,-19.79887581
2011,"Rib Reef (18-032)",0,NaN,8.34722222222222,"AIMS",NaN,NaN,FALSE,FALSE,146.8711853,-18.48267555
2011,"Rosser Reef (15-081)",0.0163934426229508,NaN,33.9672131147541,"AIMS",NaN,NaN,FALSE,FALSE,145.51507568,-15.60728073
2011,"St Crispin Reef (16-019)",0,NaN,16.2277777777778,"AIMS",NaN,NaN,FALSE,FALSE,145.83328247,-16.10412598
2011,"U/N Reef (19-131a)",0,NaN,16.75,"AIMS",NaN,NaN,FALSE,FALSE,149.36825562,-19.76073265
2011,"U/N Reef (19-138)",0,NaN,19.1363636363636,"AIMS",NaN,NaN,FALSE,FALSE,149.42539978,-19.80061722
2011,"U/N Reef (20-104)",0,NaN,10.2727272727273,"AIMS",NaN,NaN,FALSE,FALSE,149.68804932,-20.03160477
2011,"U/N Reef (21-060)",1.22727272727273,NaN,10.1590909090909,"AIMS",NaN,NaN,FALSE,FALSE,150.59155273,-21.01289177
2011,"U/N Reef (21-245)",0.0169491525423729,NaN,7.91525423728814,"AIMS",NaN,NaN,FALSE,FALSE,152.43687439,-21.30537796
2011,"U/N Reef (21-278)",0,NaN,15.7173913043478,"AIMS",NaN,NaN,FALSE,FALSE,152.54450989,-21.10451126
2011,"U/N Reef (21-296)",0,NaN,18.5957446808511,"AIMS",NaN,NaN,FALSE,FALSE,152.55335999,-21.33865738
2011,"U/N Reef (21-302)",0,NaN,26.1346153846154,"AIMS",NaN,NaN,FALSE,FALSE,152.58131409,-21.43224525
2011,"U/N Reef (21-558)",0,NaN,22.0425531914894,"AIMS",NaN,NaN,FALSE,FALSE,152.54571533,-21.54859161
2011,"Viper Reef (18-112)",0,NaN,8.37037037037037,"AIMS",NaN,NaN,FALSE,FALSE,148.15063477,-18.87314415
2012,"Agincourt Reefs (No 1) (15-099c)",0,NaN,10.7027027027027,"AIMS",NaN,NaN,FALSE,FALSE,145.86737061,-16.05204773
2012,"Arlington Reef (16-064)",0,NaN,18.5294117647059,"control",NaN,NaN,FALSE,FALSE,146.05477905,-16.69470215
2012,"Batt Reef (16-029)",0.220183486238532,NaN,33.8669724770642,"control",NaN,NaN,FALSE,FALSE,145.76745605,-16.41407585
2012,"Ben Reef (20-113)",0,NaN,3.41666666666667,"AIMS",NaN,NaN,FALSE,FALSE,150.32034302,-20.0068779
2012,"Boulder Reef (15-012)",0.684931506849315,NaN,27.6849315068493,"AIMS",NaN,NaN,FALSE,TRUE,145.43144226,-15.41388798
2012,"Broomfield Reef (23-048)",0,NaN,32.9090909090909,"AIMS",NaN,NaN,FALSE,FALSE,151.94029236,-23.26951599
2012,"Carter Reef (14-137)",0,NaN,13,"AIMS",NaN,NaN,FALSE,FALSE,145.58898926,-14.54767418
2012,"Chicken Reef (18-086)",0,NaN,3.1219512195122,"AIMS",NaN,NaN,FALSE,FALSE,147.71723938,-18.64651299
2012,"Chinaman Reef (16-024)",0.0169491525423729,NaN,30.3728813559322,"control",NaN,NaN,FALSE,TRUE,145.79154968,-16.21309662
2012,"Chinaman Reef (22-102)",0.0645161290322581,NaN,23.2016129032258,"AIMS",NaN,NaN,FALSE,FALSE,152.65826416,-22.0051918
2012,"Conder Reef (19-219)",0,NaN,5.42753623188406,"AIMS",NaN,NaN,FALSE,FALSE,150.19985962,-19.92139053
2012,"Creal Reef (20-297)",0.476190476190476,NaN,6.21428571428571,"AIMS",NaN,NaN,FALSE,FALSE,150.38142395,-20.53423691
2012,"Credlin Reefs (East) (20-287)",0,NaN,6.97058823529412,"AIMS",NaN,NaN,FALSE,FALSE,149.95120239,-20.54021454
2012,"East Cay Reef (21-305)",0.0317460317460317,NaN,26.484126984127,"AIMS",NaN,NaN,FALSE,FALSE,152.56459045,-21.48348045
2012,"Edgell Reefs (No 5) (20-112)",0,NaN,9.4375,"AIMS",NaN,NaN,FALSE,FALSE,149.93690491,-20.13447762
2012,"Elford Reef (16-073)",0.00840336134453781,NaN,30.5961538461538,"control",NaN,NaN,FALSE,FALSE,146.24856567,-16.9116478
2012,"Euston Reef (16-063)",0,NaN,30.5,"control",NaN,NaN,FALSE,FALSE,146.25227356,-16.68704605
2012,"Eyrie Reef (14-118)",0.850746268656716,NaN,27.2835820895522,"AIMS",NaN,NaN,FALSE,FALSE,145.3792572,-14.71065998
2012,"Farquharson Reef (No 1) (17-063a)",0,NaN,5,"AIMS",NaN,NaN,FALSE,FALSE,146.51689148,-17.79090881
2012,"Feather Reef (17-034)",0,NaN,10,"AIMS",NaN,NaN,FALSE,FALSE,146.37722778,-17.5328598
2012,"Fitzroy Island Reef (No 1) (16-054a)",0,NaN,22.1463414634146,"AIMS",NaN,NaN,FALSE,TRUE,145.99356079,-16.92498398
2012,"Fore And Aft Reef (18-043)",0,NaN,3.96153846153846,"AIMS",NaN,NaN,FALSE,FALSE,147.03765869,-18.50482941
2012,"Fork Reef (18-083)",0,NaN,4.98529411764706,"AIMS",NaN,NaN,FALSE,FALSE,147.55445862,-18.6082859
2012,"Forrester Reef (15-009)",2.08219178082192,NaN,16.0821917808219,"AIMS",NaN,NaN,FALSE,TRUE,145.49612427,-15.16672802
2012,"Gannett Cay Reef (21-556)",0,NaN,7.60526315789474,"AIMS",NaN,NaN,FALSE,FALSE,152.47738647,-21.98163605
2012,"Green Island Reef (16-049)",0.0151515151515152,NaN,12.0075757575758,"control",NaN,NaN,FALSE,TRUE,145.99865723,-16.76707268
2012,"Grub Reef (18-077)",0,NaN,4.13095238095238,"AIMS",NaN,NaN,FALSE,FALSE,147.42596436,-18.62554359
2012,"Hastings Reef (16-057)",0,NaN,21.2712765957447,"control",NaN,NaN,FALSE,FALSE,146.00813293,-16.51843643
2012,"Hedley Reef (17-014)",0,NaN,10.1698113207547,"AIMS",NaN,NaN,FALSE,FALSE,146.48373413,-17.22857094
2012,"Helix Reef (18-076)",0,NaN,5.14285714285714,"AIMS",NaN,NaN,FALSE,FALSE,147.2984314,-18.62459183
2012,"Helsdon Reef (14-135)",0.958333333333333,NaN,24.4583333333333,"AIMS",NaN,NaN,FALSE,TRUE,145.48800659,-14.93945408
2012,"Horseshoe Reef (No 1) (22-104a)",0,NaN,21.6948051948052,"AIMS",NaN,NaN,FALSE,FALSE,152.58039856,-22.04248619
2012,"Irene Reef (15-084)",1.12727272727273,NaN,15.8636363636364,"AIMS",NaN,NaN,FALSE,TRUE,145.71505737,-15.64757061
2012,"Jenkins Reef (21-584)",0.0333333333333333,NaN,18.9,"AIMS",NaN,NaN,FALSE,FALSE,152.59945679,-21.95517349
2012,"Jorgensen Patch (16-041)",0,NaN,14.7857142857143,"control",NaN,NaN,FALSE,FALSE,145.95326233,-16.543293
2012,"Knife Reef (18-081)",0,NaN,3.17857142857143,"AIMS",NaN,NaN,FALSE,FALSE,147.57148743,-18.57635307
2012,"Lady Musgrave Reef (23-082a)",0.262295081967213,NaN,11.9344262295082,"AIMS",NaN,NaN,FALSE,FALSE,152.38720703,-23.90178299
2012,"Linnet Reef (14-126)",0.971428571428571,NaN,28.5857142857143,"AIMS",NaN,NaN,FALSE,FALSE,145.34443665,-14.78665161
2012,"Little Kelso Reef (18-031)",0,NaN,9.71875,"AIMS",NaN,NaN,FALSE,FALSE,146.99305725,-18.46914101
2012,"Lizard Island Reef (North West) (14-116a)",0.744186046511628,NaN,12.0116279069767,"AIMS",NaN,NaN,FALSE,TRUE,145.44694519,-14.65856457
2012,"MacGillivray Reef (14-114)",0.263157894736842,NaN,34.6842105263158,"AIMS",NaN,NaN,FALSE,FALSE,145.49102783,-14.6519022
2012,"Martin Reef (14-123)",0.507462686567164,NaN,27.9179104477612,"AIMS",NaN,NaN,FALSE,FALSE,145.35552979,-14.76314163
2012,"Marx Reef (15-027)",0.46875,NaN,23.3125,"AIMS",NaN,NaN,FALSE,FALSE,145.62117004,-15.19776058
2012,"McCulloch Reef (No 1) (17-016a)",0,NaN,7.85119047619048,"AIMS",NaN,NaN,FALSE,FALSE,146.44169617,-17.28788376
2012,"Michaelmas Reef (16-060)",0.0666666666666667,NaN,32.4888888888889,"control",NaN,NaN,FALSE,TRUE,146.01898193,-16.5817585
2012,"Moore Reef (16-071)",0,NaN,11.8783783783784,"AIMS",NaN,NaN,FALSE,TRUE,146.21296692,-16.87431526
2012,"No Name Reef (14-139)",0,NaN,15.1481481481481,"AIMS",NaN,NaN,FALSE,FALSE,145.64628601,-14.64376545
2012,"Norman Reef (16-030)",0,NaN,26.4782608695652,"control",NaN,NaN,FALSE,FALSE,145.99674988,-16.42810822
2012,"North Direction Reef (14-143)",0.714285714285714,NaN,30.1190476190476,"AIMS",NaN,NaN,FALSE,FALSE,145.51068115,-14.74591541
2012,"One Tree Island Reef (23-055a)",0,NaN,25.7578125,"AIMS",NaN,NaN,FALSE,FALSE,152.06114197,-23.4956665
2012,"Oyster Reef (16-043a)",0,NaN,8.13333333333333,"control",NaN,NaN,FALSE,FALSE,145.93276978,-16.63996506
2012,"Packer Reefs (20-145)",0,NaN,33.1,"AIMS",NaN,NaN,FALSE,FALSE,150.20411682,-20.47503471
2012,"Peart Reef (17-024)",0,NaN,11.6458333333333,"AIMS",NaN,NaN,FALSE,FALSE,146.39112854,-17.48226547
2012,"Pellowe Reef (16-070)",0,NaN,12.1666666666667,"control",NaN,NaN,FALSE,FALSE,146.35768127,-16.85753441
2012,"Pixie Reef (16-040)",0,NaN,33,"control",NaN,NaN,FALSE,FALSE,145.86245728,-16.54697227
2012,"Pompey Reef (No 2) (20-351b)",0,NaN,18.4444444444444,"AIMS",NaN,NaN,FALSE,FALSE,150.52845764,-20.98368073
2012,"Rib Reef (18-032)",0,NaN,9.61764705882353,"AIMS",NaN,NaN,FALSE,FALSE,146.8711853,-18.48267555
2012,"Ribbon No 6 Reef (15-032)",0,NaN,16.8114754098361,"AIMS",NaN,NaN,FALSE,FALSE,145.75184631,-15.28094673
2012,"Roxburgh Reef (18-042)",0,NaN,7,"AIMS",NaN,NaN,FALSE,FALSE,147.05809021,-18.43182755
2012,"Rudder Reef (16-023)",0.0380952380952381,NaN,27.1095238095238,"control",NaN,NaN,FALSE,FALSE,145.69342041,-16.19220161
2012,"Saxon Reef (16-032)",0,NaN,33.2083333333333,"control",NaN,NaN,FALSE,FALSE,145.99028015,-16.46511841
2012,"Small Lagoon Reef (21-572)",0,NaN,12,"AIMS",NaN,NaN,FALSE,FALSE,152.50921631,-21.87475014
2012,"South Direction Reef (North) (14-147a)",1.22222222222222,NaN,21.1555555555556,"AIMS",NaN,NaN,FALSE,FALSE,145.52357483,-14.82437229
2012,"St Crispin Reef (16-019)",0,NaN,22.2781690140845,"control",NaN,NaN,FALSE,TRUE,145.83328247,-16.10412598
2012,"Startle Reefs (15-028)",1.225,NaN,13.8125,"AIMS",NaN,NaN,FALSE,TRUE,145.55651855,-15.20737457
2012,"Taylor Reef (17-064)",0,NaN,7.28571428571429,"AIMS",NaN,NaN,FALSE,FALSE,146.54951477,-17.83285522
2012,"Tern Reef (20-309)",0,NaN,20.0576923076923,"AIMS",NaN,NaN,FALSE,FALSE,150.03265381,-20.90947533
2012,"Thetford Reef (16-068)",0,NaN,15.967032967033,"control",NaN,NaN,FALSE,TRUE,146.18086243,-16.80299377
2012,"Three Islands Reef (15-005)",0.461538461538462,NaN,48.3076923076923,"AIMS",NaN,NaN,FALSE,TRUE,145.4223938,-15.11523628
2012,"Tongue Reef (16-026)",0.0861244019138756,NaN,27.5192307692308,"control",NaN,NaN,FALSE,TRUE,145.79255676,-16.3209343
2012,"Turner Reef (21-562)",0,NaN,19.7647058823529,"AIMS",NaN,NaN,FALSE,FALSE,152.5587616,-21.71955299
2012,"Two Islands Reef (15-002)",2.76,NaN,34.4,"AIMS",NaN,NaN,FALSE,TRUE,145.44151306,-15.02282429
2012,"U/N Reef (15-034)",0,NaN,24.828125,"AIMS",NaN,NaN,FALSE,FALSE,145.76364136,-15.31300926
2012,"U/N Reef (15-047)",0.104166666666667,NaN,20.6041666666667,"AIMS",NaN,NaN,FALSE,TRUE,145.67703247,-15.46156597
2012,"U/N Reef (15-077)",0.365853658536585,NaN,13.7926829268293,"AIMS",NaN,NaN,FALSE,FALSE,145.64950562,-15.55839443
2012,"U/N Reef (20-353)",0.0769230769230769,NaN,9.82692307692308,"AIMS",NaN,NaN,FALSE,FALSE,150.91795349,-20.96454239
2012,"U/N Reef (21-064)",0.523809523809524,NaN,27.547619047619,"AIMS",NaN,NaN,FALSE,FALSE,150.77798462,-21.05713272
2012,"U/N Reef (21-139)",0,NaN,16.6315789473684,"AIMS",NaN,NaN,FALSE,FALSE,151.46914673,-21.47309494
2012,"U/N Reef (21-187)",0,NaN,14.3068181818182,"AIMS",NaN,NaN,FALSE,FALSE,151.64750671,-21.41942215
2012,"U/N Reef (21-529)",0,NaN,4.41666666666667,"AIMS",NaN,NaN,FALSE,FALSE,152.17295837,-21.8669281
2012,"U/N Reef (21-550)",0,NaN,14.5131578947368,"AIMS",NaN,NaN,FALSE,FALSE,152.31266785,-21.95143318
2012,"U/N Reef (21-591)",0,NaN,33.25,"AIMS",NaN,NaN,FALSE,FALSE,150.37242126,-21.02275085
2012,"U/N Reef (22-084)",0,NaN,9.61764705882353,"AIMS",NaN,NaN,FALSE,FALSE,152.46496582,-21.99973488
2012,"U/N Reef (22-088a)",0,NaN,14.2684210526316,"AIMS",NaN,NaN,FALSE,FALSE,152.15774536,-22.02577591
2012,"Undine Reef (East) (16-020b)",0.0303030303030303,NaN,39.969696969697,"control",NaN,NaN,FALSE,FALSE,145.77542114,-16.11724091
2012,"Undine Reef (West) (16-020a)",0,NaN,17.921875,"control",NaN,NaN,FALSE,FALSE,145.68716431,-16.12334633
2012,"Vlasoff Reef (16-044b)",0,NaN,23.9833333333333,"control",NaN,NaN,FALSE,FALSE,145.99284363,-16.65520287
2012,"Wade Reef (21-588)",0,NaN,25.12,"AIMS",NaN,NaN,FALSE,FALSE,152.64883423,-21.98545456
2012,"Wreck Island Reef (23-051)",0,NaN,15.1951219512195,"AIMS",NaN,NaN,FALSE,FALSE,151.96539307,-23.33036804
2012,"Yonge Reef (14-138)",0,NaN,13.462962962963,"AIMS",NaN,NaN,FALSE,FALSE,145.62347412,-14.59968185
2013,"Agincourt Reefs (No 1) (15-099c)",0,NaN,9.51515151515152,"AIMS",NaN,NaN,FALSE,FALSE,145.86737061,-16.05204773
2013,"Arlington Reef (16-064)",0.423280423280423,NaN,22.8425925925926,"control",NaN,NaN,FALSE,TRUE,146.05477905,-16.69470215
2013,"Ashmore Banks (No 1) (11-237a)",0,NaN,23.9090909090909,"AIMS",NaN,NaN,FALSE,FALSE,143.62936401,-11.88521671
2013,"Ashmore Banks (No 2) (11-237b)",0,NaN,26.9285714285714,"AIMS",NaN,NaN,FALSE,FALSE,143.70982361,-11.88003635
2013,"Ashmore Banks (No 3) (11-237c)",0,NaN,23.7083333333333,"AIMS",NaN,NaN,FALSE,FALSE,143.68823242,-11.92658424
2013,"Bait Reef (19-137)",0.0151515151515152,NaN,29.2083333333333,"control",NaN,NaN,FALSE,TRUE,149.07359314,-19.80712891
2013,"Batt Reef (16-029)",0.231707317073171,NaN,29.9390243902439,"control",NaN,NaN,FALSE,TRUE,145.76745605,-16.41407585
2013,"Bee Reef (15-057)",0.32,NaN,29.18,"control",NaN,NaN,FALSE,FALSE,145.42962646,-15.64048386
2013,"Blanchard Reef (13-060)",0.00917431192660551,NaN,16.9587155963303,"AIMS",NaN,NaN,FALSE,FALSE,143.75065613,-13.41682148
2013,"Border Island Reef (No 1) (20-067a)",0,NaN,14.3103448275862,"AIMS",NaN,NaN,FALSE,FALSE,149.02896118,-20.16838264
2013,"Boulder Reef (15-012)",0.0714285714285714,NaN,19.969387755102,"control",NaN,NaN,FALSE,TRUE,145.43144226,-15.41388798
2013,"Boult Reef (23-079)",0.05,NaN,16.3125,"AIMS",NaN,NaN,FALSE,FALSE,152.27194214,-23.75748634
2013,"Breaking Patches (16-042)",0,NaN,21.3823529411765,"control",NaN,NaN,FALSE,TRUE,145.98020935,-16.58157539
2013,"Broomfield Reef (23-048)",0,NaN,32.6627906976744,"AIMS",NaN,NaN,FALSE,FALSE,151.94029236,-23.26951599
2013,"Cairns Reef (15-086)",0.588372093023256,NaN,28.3,"control",NaN,NaN,FALSE,TRUE,145.50866699,-15.67227173
2013,"Celebration Reef (13-041)",0.0212765957446809,NaN,12.8404255319149,"AIMS",NaN,NaN,FALSE,FALSE,143.69355774,-13.27611446
2013,"Chicken Reef (18-086)",0,NaN,5.94871794871795,"AIMS",NaN,NaN,FALSE,FALSE,147.71723938,-18.64651299
2013,"Chinaman Reef (16-024)",0.0434782608695652,NaN,20.6630434782609,"AIMS",NaN,NaN,FALSE,TRUE,145.79154968,-16.21309662
2013,"Chinaman Reef (22-102)",0.03125,NaN,35.15625,"AIMS",NaN,NaN,FALSE,FALSE,152.65826416,-22.0051918
2013,"Clack Reef (14-017)",0.243589743589744,NaN,39.0320512820513,"AIMS",NaN,NaN,FALSE,FALSE,144.24232483,-14.06813049
2013,"Conical Rock Reef (15-006)",0,NaN,12.52,"control",NaN,NaN,FALSE,FALSE,145.31759644,-15.13833618
2013,"Corbett Reef (14-016)",0.228571428571429,NaN,15.952380952381,"AIMS",NaN,NaN,FALSE,FALSE,144.11610413,-13.97915649
2013,"Curd Reef (12-102)",0.09375,NaN,31.078125,"AIMS",NaN,NaN,FALSE,FALSE,143.54925537,-12.58115005
2013,"Davies Reef (18-096)",0.027027027027027,NaN,10.5,"AIMS",NaN,NaN,FALSE,FALSE,147.64483643,-18.8224926
2013,"East Cay Reef (21-305)",0,NaN,30.640625,"AIMS",NaN,NaN,FALSE,FALSE,152.56459045,-21.48348045
2013,"Egret Reef (15-013)",0.0808080808080808,NaN,25.3535353535354,"control",NaN,NaN,FALSE,FALSE,145.41749573,-15.47411537
2013,"Elford Reef (16-073)",0.0182926829268293,NaN,30.5914634146341,"control",NaN,NaN,FALSE,TRUE,146.24856567,-16.9116478
2013,"Emily Reef (15-082)",3.64217252396166,NaN,22.2747603833866,"control",NaN,NaN,FALSE,TRUE,145.62632751,-15.60594273
2013,"Endeavour Reef (15-089)",1.52054794520548,NaN,25.0171232876712,"control",NaN,NaN,FALSE,TRUE,145.58180237,-15.77656364
2013,"Erskine Reef (23-068)",0,NaN,23.7105263157895,"AIMS",NaN,NaN,FALSE,FALSE,151.77363586,-23.50185394
2013,"Evening Reef (15-095)",2.30459770114943,NaN,27.3304597701149,"control",NaN,NaN,FALSE,TRUE,145.65682983,-15.90518665
2013,"Fairfax Islands Reef (23-081)",1.16216216216216,NaN,12.9324324324324,"AIMS",NaN,NaN,FALSE,FALSE,152.36096191,-23.86657143
2013,"Fitzroy Island Reef (No 1) (16-054a)",0,NaN,25.1666666666667,"control",NaN,NaN,FALSE,TRUE,145.99356079,-16.92498398
2013,"Forrester Reef (15-009)",0.333333333333333,NaN,21.6666666666667,"control",NaN,NaN,FALSE,TRUE,145.49612427,-15.16672802
2013,"Green Island Reef (16-049)",0.301724137931034,NaN,20.9439655172414,"control",NaN,NaN,FALSE,TRUE,145.99865723,-16.76707268
2013,"Grub Reef (14-003)",0.0128205128205128,NaN,43.7115384615385,"AIMS",NaN,NaN,FALSE,FALSE,143.98217773,-14.00527954
2013,"Gull Reef (15-016)",0.1,NaN,39.2,"control",NaN,NaN,FALSE,FALSE,145.56919861,-15.00490189
2013,"Harrier Reef (15-025)",0,NaN,46.325,"control",NaN,NaN,FALSE,FALSE,145.69720459,-15.13665295
2013,"Hastings Reef (16-057)",0,NaN,13.9090909090909,"AIMS",NaN,NaN,FALSE,TRUE,146.00813293,-16.51843643
2013,"Havannah Reef (18-065)",0,NaN,8.94444444444444,"AIMS",NaN,NaN,FALSE,FALSE,146.53756714,-18.84302711
2013,"Hayman Island Reef (20-014)",0,NaN,21.7444444444444,"control",NaN,NaN,FALSE,FALSE,148.89082336,-20.06110573
2013,"Hedge Reef (13-108)",0.0612244897959184,NaN,20.6785714285714,"AIMS",NaN,NaN,FALSE,FALSE,143.95117188,-13.90026379
2013,"Hope Islands Reef (East) (15-065)",0.485714285714286,NaN,36.3071428571429,"control",NaN,NaN,FALSE,FALSE,145.45783997,-15.73295879
2013,"Hope Islands Reef (West) (15-064)",0.18,NaN,46.06,"control",NaN,NaN,FALSE,FALSE,145.43962097,-15.73865223
2013,"Hoskyn Islands Reef (23-080)",0,NaN,23.2068965517241,"AIMS",NaN,NaN,FALSE,FALSE,152.28726196,-23.8077755
2013,"Hyde Reef (19-207)",0,NaN,4.65,"AIMS",NaN,NaN,FALSE,FALSE,150.08551025,-19.75622559
2013,"Irene Reef (15-084)",1.68181818181818,NaN,22.5530303030303,"control",NaN,NaN,FALSE,TRUE,145.71505737,-15.64757061
2013,"Jenkins Reef (21-584)",0,NaN,41.6666666666667,"AIMS",NaN,NaN,FALSE,FALSE,152.59945679,-21.95517349
2013,"Jessie-Kent Reef (17-043a)",0,NaN,2.84210526315789,"AIMS",NaN,NaN,FALSE,FALSE,146.17663574,-17.67463112
2013,"John Brewer Reef (18-075)",0.0114942528735632,NaN,16.6609195402299,"AIMS",NaN,NaN,FALSE,FALSE,147.05296326,-18.63109779
2013,"Kay Reef (12-010)",0.253968253968254,NaN,55.8095238095238,"AIMS",NaN,NaN,FALSE,FALSE,143.28630066,-12.23149204
2013,"Lady Musgrave Reef (23-082a)",0.397058823529412,NaN,14.3235294117647,"AIMS",NaN,NaN,FALSE,FALSE,152.38720703,-23.90178299
2013,"Langford-Bird Reef (20-019)",0.116666666666667,NaN,19.0833333333333,"control",NaN,NaN,FALSE,FALSE,148.87759399,-20.0883007
2013,"Lark Reef (15-033)",2.89667896678967,NaN,23.8339483394834,"control",NaN,NaN,FALSE,TRUE,145.5735321,-15.28826046
2013,"Lena Reef (15-085)",0,NaN,38.1666666666667,"control",NaN,NaN,FALSE,FALSE,145.80799866,-15.64650345
2013,"Long Reef (15-019)",0.259259259259259,NaN,29.1574074074074,"control",NaN,NaN,FALSE,TRUE,145.57000732,-15.05088806
2013,"Low Wooded Reef (15-003)",0,NaN,22.9761904761905,"control",NaN,NaN,FALSE,TRUE,145.37962341,-15.09353924
2013,"Mackay Reef (16-015)",0.675,NaN,33.7,"control",NaN,NaN,FALSE,TRUE,145.64700317,-16.04948044
2013,"Mackay Reefs (15-024)",0.753768844221106,NaN,23.8888888888889,"control",NaN,NaN,FALSE,TRUE,145.57130432,-15.13893986
2013,"Magpie Reef (13-087)",0,NaN,21.8220338983051,"AIMS",NaN,NaN,FALSE,FALSE,143.8379364,-13.75963593
2013,"Maori Reef (17-006)",0,NaN,27.4090909090909,"control",NaN,NaN,FALSE,FALSE,146.34466553,-17.09428787
2013,"Marx Reef (15-027)",0.533333333333333,NaN,27.8666666666667,"control",NaN,NaN,FALSE,TRUE,145.62117004,-15.19776058
2013,"Mast Head Reef (23-069)",0,NaN,15.7884615384615,"AIMS",NaN,NaN,FALSE,FALSE,151.72671509,-23.52691841
2013,"Michaelmas Reef (16-060)",0.00796812749003984,NaN,21.9521912350598,"control",NaN,NaN,FALSE,TRUE,146.01898193,-16.5817585
2013,"Middle Banks (11-222a)",0.0952380952380952,NaN,49.7857142857143,"AIMS",NaN,NaN,FALSE,FALSE,143.50505066,-11.76433372
2013,"Moore Reef (16-071)",0.00699300699300699,NaN,28.1048951048951,"control",NaN,NaN,FALSE,TRUE,146.21296692,-16.87431526
2013,"Morning Reef (15-098)",0.608333333333333,NaN,36.4791666666667,"control",NaN,NaN,FALSE,TRUE,145.6651001,-15.97551823
2013,"Morris Island Reef (13-072)",0,NaN,21.2307692307692,"AIMS",NaN,NaN,FALSE,FALSE,143.73855591,-13.48629475
2013,"Myrmidon Reef (18-034)",0,NaN,8.3,"AIMS",NaN,NaN,FALSE,FALSE,147.38424683,-18.26569939
2013,"Normanby-Mabel Reef (17-012)",0,NaN,8.625,"AIMS",NaN,NaN,FALSE,FALSE,146.07714844,-17.20950317
2013,"North Reef (North) (23-045a)",0,NaN,24.0405405405405,"AIMS",NaN,NaN,FALSE,FALSE,151.90402222,-23.18507195
2013,"Ogilvie Reef (13-076)",0.0163934426229508,NaN,32.4016393442623,"AIMS",NaN,NaN,FALSE,FALSE,143.79095459,-13.52589226
