"reefName","cotsPerTowMeanImput","cotsPerTowMedianImput","cotsPerTowMaxImput","x","y","area"
"Wizard Reef (11-156)",NaN,NaN,NaN,143.0166626,-11.55002689,21632160.49
"Bird Islands Reef (South) (11-169)",NaN,NaN,NaN,143.08561707,-11.78908348,760143.2299
"Chimmo Shoal (11-170)",NaN,NaN,NaN,143.24612427,-11.80407715,174628.0459
"Guthray Reef (11-171)",NaN,NaN,NaN,143.26498413,-11.80193138,1324115.31
"U/N Reef (11-172)",NaN,NaN,NaN,143.0092926,-11.80706882,160389.0771
"Cockburn Reef (11-173)",NaN,NaN,NaN,143.36331177,-11.82064915,294848248.6
"Magra Reef (11-174)",NaN,NaN,NaN,143.28555298,-11.86389256,3360524.785
"U/N Reef (11-175)",NaN,NaN,NaN,143.29707336,-11.87399673,651614.5107
"Rodney Reef (11-176)",NaN,NaN,NaN,143.10734558,-11.89486122,2105616.211
"U/N Reef (11-177)",NaN,NaN,NaN,143.12910461,-11.9063139,788590.7639
"Cockburn Patch (11-178)",NaN,NaN,NaN,143.33795166,-11.91106606,206842.8419
"Erlangen Patch (11-179)",NaN,NaN,NaN,143.35099792,-11.91815186,236450.0048
"Paluma Shoal (11-180)",NaN,NaN,NaN,143.3105011,-11.920434,126914.1193
"U/N Reef (11-159)",NaN,NaN,NaN,143.17852783,-11.59020042,16277560.67
"U/N Reef (11-160)",NaN,NaN,NaN,143.42359924,-11.58607197,38383158.68
"Viking Reef (11-161)",NaN,NaN,NaN,143.01045227,-11.59418392,3773426.972
"U/N Reef (11-162)",0.0129032258064516,0,0.0645161290322581,143.29081726,-11.60404396,3417309.93
"U/N Reef (11-163)",NaN,NaN,NaN,143.52058411,-11.62067795,43391696.77
"U/N Reef (11-164)",NaN,NaN,NaN,143.43362427,-11.6906004,98342531.35
"Thrush Reef (11-165)",NaN,NaN,NaN,143.19277954,-11.7113266,6607974.5
"Forwood Reef (11-166)",NaN,NaN,NaN,143.2484436,-11.73574638,3693893.486
"Bird Islands Reef (North) (11-167)",NaN,NaN,NaN,143.08876038,-11.77057457,1363112.39
"Fairway Reef (11-168)",NaN,NaN,NaN,143.24330139,-11.75084782,970.9823157
"Three Reefs (11-223)",NaN,NaN,NaN,143.89483643,-11.76935005,7545338.41
"U/N Reef (11-224)",NaN,NaN,NaN,143.86940002,-11.7812767,129055.1651
"U/N Reef (11-225)",NaN,NaN,NaN,143.86950684,-11.79114723,631054.7896
"U/N Reef (11-226)",NaN,NaN,NaN,143.86431885,-11.80082989,385165.2562
"U/N Reef (11-227)",NaN,NaN,NaN,143.86500549,-11.80861473,696547.3784
"Wood Reef (11-228)",NaN,NaN,NaN,143.96910095,-11.80197906,8367169.793
"Sunday Reef (11-181)",NaN,NaN,NaN,143.20753479,-11.92708302,747177.4721
"Bremner Shoal (11-182)",NaN,NaN,NaN,143.21601868,-11.94352055,184828.7117
"Outer Reef (11-183)",NaN,NaN,NaN,143.24200439,-11.94246387,85126.25738
"Queue Reef (11-184a)",NaN,NaN,NaN,143.37141418,-11.93292141,1071438.614
"Wreck Reef (11-184b)",NaN,NaN,NaN,143.41717529,-11.94813156,1157282.723
"Sir Charles Hardy Islands Reef (11-184c)",0.149337629788758,0.0238095238095238,0.738095238095238,143.4964447,-11.91147614,195405908.7
"Nob Reef (11-185)",NaN,NaN,NaN,143.26882935,-11.95176506,213977.7696
"U/N Reef (11-186)",NaN,NaN,NaN,143.27107239,-11.96063519,741940.1458
"Harvey Reef (11-187)",NaN,NaN,NaN,143.26773071,-11.96995258,590121.7901
"Clerke Reef (11-188)",NaN,NaN,NaN,143.28601074,-11.96976376,840504.7956
"Perry Reef (11-189)",NaN,NaN,NaN,143.25473022,-11.97135067,202969.358
"Cape Grenville Reef (No 1) (11-190a)",NaN,NaN,NaN,143.23403931,-11.95914268,1468824.935
"Cape Grenville Reef (No 2) (11-190b)",NaN,NaN,NaN,143.24432373,-11.97168732,54511.11257
"Cape Grenville Reef (No 3) (11-190c)",NaN,NaN,NaN,143.21980286,-11.98335934,499007.189
"Hicks Reef (11-191)",NaN,NaN,NaN,143.27005005,-11.98371029,1400961.485
"Middle Reef (11-192)",NaN,NaN,NaN,143.25653076,-11.98383236,111170.137
"Twin Reefs (North) (11-193a)",NaN,NaN,NaN,143.26808167,-11.99476337,52704.75788
"Twin Reefs (South) (11-193b)",NaN,NaN,NaN,143.26725769,-11.99822807,36888.00913
"Gore Reef (11-194)",NaN,NaN,NaN,143.24754333,-11.99023438,712598.0666
"South Reef (11-195)",NaN,NaN,NaN,143.24118042,-11.99827003,509560.7589
"U/N Reef (11-196)",NaN,NaN,NaN,143.96231079,-11.51206398,219608.2089
"U/N Reef (11-197)",NaN,NaN,NaN,143.86936951,-11.51364994,1096846.043
"Siddons Reef (11-200)",NaN,NaN,NaN,143.64221191,-11.51258564,7363493.344
"U/N Reef (11-201)",NaN,NaN,NaN,143.86683655,-11.53081703,2078478.476
"U/N Reef (11-202)",NaN,NaN,NaN,143.87831116,-11.52675152,303015.8817
"U/N Reef (11-203)",NaN,NaN,NaN,143.85595703,-11.53986168,1522415.27
"U/N Reef (11-204)",NaN,NaN,NaN,143.86502075,-11.55042171,305847.8496
"U/N Reef (11-205)",NaN,NaN,NaN,143.91210938,-11.53071117,3085546.846
"U/N Reef (11-206)",NaN,NaN,NaN,143.9821167,-11.51644135,7218020.678
"U/N Reef (11-207)",NaN,NaN,NaN,143.90161133,-11.54532814,3661774.518
"U/N Reef (11-208a)",NaN,NaN,NaN,143.86178589,-11.55881405,662716.9689
"U/N Reef (11-208b)",NaN,NaN,NaN,143.86483765,-11.56421375,116704.5788
"U/N Reef (11-209)",NaN,NaN,NaN,143.88244629,-11.5559597,235047.0457
"U/N Reef (11-210a)",NaN,NaN,NaN,143.8687439,-11.56971645,233593.9021
"U/N Reef (11-210b)",NaN,NaN,NaN,143.87513733,-11.57206917,507147.104
"Pearson Reef (11-211)",0.0622561154560465,0,0.294117647058824,143.71586609,-11.56678677,3370359.247
"Jukes Reef (11-212)",NaN,NaN,NaN,143.85531616,-11.59234333,947876.6722
"U/N Reef (11-213)",NaN,NaN,NaN,143.51573181,-11.60236835,2399528.528
"Bowles Reef (11-214)",NaN,NaN,NaN,143.68450928,-11.62327385,33822091.42
"U/N Reef (11-215)",NaN,NaN,NaN,143.8795929,-11.63012218,216040.3535
"U/N Reef (11-216)",NaN,NaN,NaN,143.57757568,-11.65946579,68170013.81
"U/N Reef (11-263)",NaN,NaN,NaN,143.75422668,-11.30615902,1742751.306
"U/N Reef (11-264)",NaN,NaN,NaN,143.77384949,-11.80761051,314285.8398
"U/N Reef (11-217)",NaN,NaN,NaN,143.54988098,-11.68962383,41313853.84
"U/N Reef (11-218)",NaN,NaN,NaN,143.9140625,-11.63738728,425509.0023
"U/N Reef (11-219)",NaN,NaN,NaN,143.90174866,-11.66510677,151882.3124
"U/N Reef (11-220)",NaN,NaN,NaN,143.90249634,-11.69908905,132622.9646
"U/N Reef (11-221)",NaN,NaN,NaN,143.89541626,-11.72762108,133727.6679
"Salamander Reef (11-222b)",NaN,NaN,NaN,143.50505066,-11.76433372,290978.6376
"Raine Reef (11-243)",NaN,NaN,NaN,144.0443573,-11.59504986,2245131.282
"Great Detached Reef (No 1) (11-244a)",NaN,NaN,NaN,144.01834106,-11.68136787,9860189.959
"Great Detached Reef (No 2) (11-244b)",NaN,NaN,NaN,144.07032776,-11.77790546,38843208.28
"Great Detached Reef (No 3) (11-244c)",NaN,NaN,NaN,143.99763489,-11.78417778,4045702.013
"Great Detached Reef (No 4) (11-244d)",NaN,NaN,NaN,143.97297668,-11.70529938,1127321.159
"U/N Reef (11-245)",NaN,NaN,NaN,144.02076721,-11.53217125,839404.8194
"Passage Reef (11-246)",NaN,NaN,NaN,143.24736023,-11.96459198,50249.68693
"U/N Reef (11-247)",NaN,NaN,NaN,143.11152649,-11.50704288,106086.3454
"U/N Reef (11-248)",NaN,NaN,NaN,143.11398315,-11.32721424,384448.2636
"U/N Reef (11-249)",NaN,NaN,NaN,143.33036804,-11.620368,671923.8792
"U/N Reef (11-250)",NaN,NaN,NaN,143.35350037,-11.48830605,353479.9062
"U/N Reef (11-251)",NaN,NaN,NaN,143.36968994,-11.55218506,634558.376
"U/N Reef (11-252)",NaN,NaN,NaN,143.41201782,-11.44952869,2110782.698
"U/N Reef (11-253)",NaN,NaN,NaN,143.44273376,-11.17924309,458341.6597
"U/N Reef (11-254)",NaN,NaN,NaN,143.45925903,-11.10819817,1234422.556
"U/N Reef (11-255)",NaN,NaN,NaN,143.47775269,-11.49835205,775585.8612
"U/N Reef (11-256)",NaN,NaN,NaN,143.65112305,-11.62567711,295207.7089
"U/N Reef (11-257)",NaN,NaN,NaN,143.65937805,-11.42841721,22777515.19
"U/N Reef (11-258)",NaN,NaN,NaN,143.68553162,-11.55967712,681310.4977
"U/N Reef (11-259)",NaN,NaN,NaN,143.7056427,-11.55703545,171276.2874
"U/N Reef (11-260)",NaN,NaN,NaN,143.72416687,-11.79611969,68000.41209
"U/N Reef (11-261)",NaN,NaN,NaN,143.7454834,-11.80560303,3650808.506
"U/N Reef (11-262)",NaN,NaN,NaN,143.75033569,-11.48752403,1590542.43
"Devlin Reef (11-229a)",NaN,NaN,NaN,143.85604858,-11.82583523,6979182.199
"U/N Reef (11-229b)",NaN,NaN,NaN,143.84274292,-11.84426117,2593217.181
"U/N Reef (11-230)",NaN,NaN,NaN,143.82388306,-11.85441113,305333.0553
"U/N Reef (11-231)",NaN,NaN,NaN,143.82946777,-11.86002541,340438.9312
"Five Reefs (11-232)",NaN,NaN,NaN,143.83822632,-11.87015057,3651813.693
"U/N Reef (11-233)",NaN,NaN,NaN,143.59017944,-11.85692501,17075522.3
"U/N Reef (11-234)",NaN,NaN,NaN,143.67663574,-11.82536602,64962733.49
"U/N Reef (11-235)",NaN,NaN,NaN,143.82466125,-11.88319683,221416.2493
"U/N Reef (11-236)",NaN,NaN,NaN,143.83390808,-11.89749241,3355329.995
"Ashmore Banks (No 1) (11-237a)",0,0,0,143.62936401,-11.88521671,50776602.16
"Ashmore Banks (No 2) (11-237b)",0,0,0,143.70982361,-11.88003635,50916874.06
"Ashmore Banks (No 3) (11-237c)",0.0307692307692308,0,0.307692307692308,143.68823242,-11.92658424,46337315.46
"U/N Reef (11-238)",NaN,NaN,NaN,143.85302734,-11.92699146,5060929.22
"Star Reef (11-239)",NaN,NaN,NaN,143.86808777,-11.95340919,3718080.667
"Yule Detached Reef (11-240)",NaN,NaN,NaN,143.98838806,-11.94892406,13089037.91
"Job Reef (11-241)",NaN,NaN,NaN,143.8841095,-11.97967243,3037794.781
"U/N Reef (11-242)",NaN,NaN,NaN,143.90460205,-11.99356556,107628.246
"Nomad Reef (12-007)",NaN,NaN,NaN,143.37467957,-12.14226151,63850280.57
"Tyrrel Reefs (12-008)",NaN,NaN,NaN,143.10850525,-12.19167805,3000722.698
"Pickard Reef (12-009)",NaN,NaN,NaN,143.13264465,-12.23193836,3148137.497
"Kay Reef (12-010)",0.0277902174453899,0,0.253968253968254,143.28630066,-12.23149204,9478766.326
"Beesley-Baird Reef (12-011)",NaN,NaN,NaN,143.20640564,-12.24257278,1666301.467
"U/N Reef (11-265)",NaN,NaN,NaN,143.77719116,-11.50680161,321399.9848
"U/N Reef (11-266)",NaN,NaN,NaN,143.77746582,-11.81314087,127808.9877
"U/N Reef (11-267)",NaN,NaN,NaN,143.78218079,-11.81055164,83392.52852
"U/N Reef (11-268)",NaN,NaN,NaN,143.78488159,-11.82562923,126432.1998
"U/N Reef (11-269)",NaN,NaN,NaN,143.80137634,-11.4184618,62382.54955
"U/N Reef (11-270)",NaN,NaN,NaN,143.80509949,-11.3738451,437697.8503
"U/N Reef (11-271)",NaN,NaN,NaN,143.8102417,-11.19155407,1096284.18
"U/N Reef (11-272)",NaN,NaN,NaN,143.82575989,-11.84532642,31653.20931
"U/N Reef (11-273)",NaN,NaN,NaN,143.83477783,-11.91727066,10762.32197
"U/N Reef (11-274)",NaN,NaN,NaN,143.85011292,-11.52565765,368883.3375
"U/N Reef (11-275)",NaN,NaN,NaN,143.85502625,-11.28789425,3664659.905
"U/N Reef (11-276)",NaN,NaN,NaN,143.87446594,-11.73007488,28217.59279
"U/N Reef (11-277)",NaN,NaN,NaN,143.87625122,-11.18171787,1164581.604
"U/N Reef (11-278)",NaN,NaN,NaN,143.88478088,-11.70553684,16629.40613
"U/N Reef (11-279)",NaN,NaN,NaN,143.88734436,-11.73625851,32345.45191
"U/N Reef (11-280)",NaN,NaN,NaN,143.88977051,-11.75453568,6257.560079
"U/N Reef (11-281)",NaN,NaN,NaN,143.88981628,-11.63206291,150261.1853
"U/N Reef (11-282)",NaN,NaN,NaN,143.89093018,-11.52201843,17472.8767
"U/N Reef (11-283)",NaN,NaN,NaN,143.89356995,-11.63201046,27513.22847
"U/N Reef (11-284)",NaN,NaN,NaN,143.89526367,-11.57481194,46614.52612
"U/N Reef (11-285)",NaN,NaN,NaN,143.89628601,-11.59813881,268763.4761
"U/N Reef (11-286)",NaN,NaN,NaN,143.90386963,-11.59711838,123447.8327
"U/N Reef (11-287)",NaN,NaN,NaN,143.96366882,-11.57501984,73967.68061
"U/N Reef (11-289)",NaN,NaN,NaN,143.98202515,-11.3779211,33657.4301
"U/N Reef (11-290)",NaN,NaN,NaN,143.98338318,-11.47064018,1997998.602
"U/N Reef (11-291)",NaN,NaN,NaN,143.98829651,-11.32894707,19946.58743
"U/N Reef (11-292)",NaN,NaN,NaN,143.98873901,-11.34938812,127618.2119
"U/N Reef (11-293)",NaN,NaN,NaN,143.99067688,-11.37061596,738858.0335
"U/N Reef (11-294)",NaN,NaN,NaN,143.99145508,-11.35557175,133435.6598
"U/N Reef (11-295)",NaN,NaN,NaN,143.9959259,-11.32307911,39634.82861
"U/N Reef (11-296)",NaN,NaN,NaN,143.99804688,-11.34479809,690413.1752
"U/N Reef (11-297)",NaN,NaN,NaN,144.00178528,-11.32290173,179415.9571
"U/N Reef (11-298)",NaN,NaN,NaN,144.00413513,-11.33131409,648042.1965
"U/N Reef (11-299)",NaN,NaN,NaN,144.00514221,-11.25225353,922403.3649
"U/N Reef (11-300)",NaN,NaN,NaN,144.00549316,-11.12182331,402443.5009
"U/N Reef (11-301)",NaN,NaN,NaN,144.01029968,-11.32775974,217108.4835
"U/N Reef (11-302)",NaN,NaN,NaN,144.01039124,-11.34258556,207355.0444
"Great Detached Reef (No 6) (11-244f)",NaN,NaN,NaN,144.01324463,-11.76182079,368310.2524
"U/N Reef (11-304)",NaN,NaN,NaN,144.01356506,-11.31029129,63819.50526
"U/N Reef (11-305)",NaN,NaN,NaN,144.01531982,-11.25672531,61538.26112
"U/N Reef (11-306)",NaN,NaN,NaN,144.01565552,-11.30299282,241127.1094
"U/N Reef (11-307)",NaN,NaN,NaN,144.01635742,-11.3319273,451659.1654
"U/N Reef (11-308)",NaN,NaN,NaN,144.01760864,-11.28602219,48655.16761
"U/N Reef (11-309)",NaN,NaN,NaN,144.01947021,-11.3102417,221015.5381
"Great Detached Reef (No 7) (11-244g)",NaN,NaN,NaN,144.02200317,-11.77238941,1229577.328
"Great Detached Reef (No 8) (11-244h)",NaN,NaN,NaN,144.02709961,-11.7682209,71434.15678
"U/N Reef (11-312)",NaN,NaN,NaN,144.04360962,-11.29255295,18283.87583
"U/N Reef (11-313)",NaN,NaN,NaN,144.05271912,-11.27426243,41881.84812
"U/N Reef (11-314)",NaN,NaN,NaN,144.06343079,-11.09085655,118154.4826
"U/N Reef (11-315)",NaN,NaN,NaN,143.2620697,-11.05757904,632183.5979
"U/N Reef (11-316)",NaN,NaN,NaN,143.53959656,-11.0134201,344727.525
"U/N Reef (11-317)",NaN,NaN,NaN,143.66897583,-11.04191494,1404389.022
"U/N Reef (11-318)",NaN,NaN,NaN,143.68516541,-11.03679371,73574.20805
"U/N Reef (11-319)",NaN,NaN,NaN,143.69241333,-11.00459862,87402.77028
"U/N Reef (11-320)",NaN,NaN,NaN,143.7099762,-11.01724529,417305.1902
"U/N Reef (11-321)",NaN,NaN,NaN,143.75195313,-11.0630846,14984705.08
"U/N Reef (11-322)",NaN,NaN,NaN,143.79893494,-11.05340862,2814711.55
"U/N Reef (11-323)",NaN,NaN,NaN,143.80924988,-11.07327938,1505942.111
"U/N Reef (11-324)",NaN,NaN,NaN,144.0606842,-11.07956886,307400.5648
"U/N Reef (11-800)",NaN,NaN,NaN,142.83375549,-11.48412514,1529449.982
"Haggerston Reef (12-001)",NaN,NaN,NaN,143.30062866,-12.02940845,3814483.13
"Bannan Reef (12-002)",NaN,NaN,NaN,143.2943573,-12.0694294,69715.82565
"Mason Reef (12-003a)",NaN,NaN,NaN,143.47735596,-12.10138035,403180543.7
"U/N Reef (12-003b)",NaN,NaN,NaN,143.35162354,-12.11358452,162920.1298
"U/N Reef (12-003c)",NaN,NaN,NaN,143.44680786,-12.15334797,69809.10048
"U/N Reef (12-003d)",NaN,NaN,NaN,143.58761597,-12.18626881,69601.6984
"Moody Reef (12-004)",NaN,NaN,NaN,143.26463318,-12.09915161,6585452.411
"Young Reef (12-005)",NaN,NaN,NaN,143.21852112,-12.12665844,189006.5131
"Laurel Reef (12-006)",NaN,NaN,NaN,143.27642822,-12.13950443,2273306.903
"Fison Reefs (12-027c)",NaN,NaN,NaN,143.54585266,-12.37409687,38776608.63
"U/N Reef (12-028)",NaN,NaN,NaN,143.90751648,-11.9950552,121289.1321
"U/N Reef (12-029)",NaN,NaN,NaN,143.91061401,-11.99639893,125631.3708
"U/N Reef (12-030)",NaN,NaN,NaN,143.6791687,-12.11102962,858137863.9
"U/N Reef (12-031)",NaN,NaN,NaN,143.92311096,-12.00428104,2087925.141
"U/N Reef (12-032)",NaN,NaN,NaN,143.95555115,-12.02207088,2674436.38
"U/N Reef (12-033)",NaN,NaN,NaN,143.84797668,-12.03384209,725203.8319
"U/N Reef (12-034)",NaN,NaN,NaN,143.87185669,-12.03843594,3751037.402
"U/N Reef (12-035)",NaN,NaN,NaN,143.89657593,-12.04671574,289439.1114
"U/N Reef (12-036)",NaN,NaN,NaN,143.83262634,-12.04166603,2004592.561
"Wishbone Reef (12-037)",NaN,NaN,NaN,143.96459961,-12.065135,15722658.92
"U/N Reef (12-038a)",NaN,NaN,NaN,143.90919495,-12.05406475,2199297.724
"U/N Reef (12-038b)",NaN,NaN,NaN,143.93292236,-12.05772018,108168.8121
"U/N Reef (12-039)",NaN,NaN,NaN,143.81755066,-12.0514822,684227.5208
"U/N Reef (12-040)",NaN,NaN,NaN,143.81138611,-12.07230663,4515154.702
"U/N Reef (12-041)",NaN,NaN,NaN,143.54904175,-12.05761147,614722.259
"U/N Reef (12-042)",NaN,NaN,NaN,143.80371094,-12.09514523,1256352.166
"Martha Ridgway Reef (North) (12-043a)",NaN,NaN,NaN,143.8079834,-12.12002373,3089122.523
"Martha Ridgway Reef (South) (12-043b)",NaN,NaN,NaN,143.81086731,-12.14468956,2619784.097
"Piper Reef (12-012)",NaN,NaN,NaN,143.23829651,-12.25040245,5109063.319
"Inset Reef (12-013)",NaN,NaN,NaN,143.27497864,-12.24727631,2609391.984
"Hazel Reef (12-014)",NaN,NaN,NaN,143.29975891,-12.27168751,1937804.58
"Ada Reef (12-015)",NaN,NaN,NaN,143.12567139,-12.28651428,142290.7473
"Gallon Reef (12-016a)",NaN,NaN,NaN,143.43336487,-12.31373787,261905815.7
"Forbes Islands Reef (12-016b)",0.388092966916496,0.411764705882353,0.6,143.40895081,-12.29255772,1579857.252
"U/N Reef (12-016c)",NaN,NaN,NaN,143.51319885,-12.24527168,109476834.7
"Lion Reef (12-017)",NaN,NaN,NaN,143.18287659,-12.30539131,161024.7652
"Daniell Reef (12-018)",NaN,NaN,NaN,143.19723511,-12.3118763,343860.1272
"North Pint Patch (12-019)",NaN,NaN,NaN,143.34402466,-12.33054447,121679.7913
"South Pint Patch (12-020)",NaN,NaN,NaN,143.35838318,-12.35092163,156096.4027
"Andrew Reef (12-021)",NaN,NaN,NaN,143.24212646,-12.35507584,445544.6555
"U/N Reef (12-022)",NaN,NaN,NaN,143.21583557,-12.36351585,6999268.575
"Kangaroo Shoals (12-023)",NaN,NaN,NaN,143.27355957,-12.38898468,4337874.019
"U/N Reef (12-024)",NaN,NaN,NaN,143.48176575,-12.38488674,6288196.352
"U/N Reef (12-025)",NaN,NaN,NaN,143.2840271,-12.43306541,219929.3276
"Kemp Rocks Reef (12-026)",NaN,NaN,NaN,143.36100769,-12.43950653,280906.0964
"Quoin Reef (12-027)",0.24702380952381,0.0714285714285714,1,143.49861145,-12.4230938,31250694.17
"Eel Reef (12-027a)",NaN,NaN,NaN,143.47608948,-12.473526,144050867.8
"Dolphin Reef (12-096)",NaN,NaN,NaN,143.52960205,-12.55867386,2142463.371
"U/N Reef (12-097)",NaN,NaN,NaN,143.78552246,-12.57677174,1051166.826
"Second Small Reef (12-098)",0,0,0,143.79449463,-12.58212376,1441899.118
"Southern Small Detached Reef (12-099)",NaN,NaN,NaN,143.86631775,-12.58349609,3365322.285
"U/N Reef (12-100)",NaN,NaN,NaN,143.71421814,-12.61429596,342934752.5
"U/N Reef (12-101)",NaN,NaN,NaN,143.81077576,-12.59930325,5278751.37
"U/N Reef (12-044)",NaN,NaN,NaN,143.78450012,-12.17187595,33020.32037
"U/N Reef (12-045)",NaN,NaN,NaN,143.78967285,-12.15825176,628432.5434
"U/N Reef (12-046)",NaN,NaN,NaN,143.80516052,-12.17167664,558104.0774
"U/N Reef (12-047)",NaN,NaN,NaN,143.79078674,-12.19427586,200281.3075
"U/N Reef (12-048)",NaN,NaN,NaN,143.78059387,-12.19409657,803799.8607
"U/N Reef (12-049)",NaN,NaN,NaN,143.81027222,-12.20488834,851966.665
"U/N Reef (12-050)",NaN,NaN,NaN,143.82194519,-12.2100687,84817.66684
"U/N Reef (12-051)",NaN,NaN,NaN,143.79431152,-12.20841408,697483.0633
"William Reef (East) (12-052a)",NaN,NaN,NaN,143.85296631,-12.22222042,78419.41184
"William Reef (West) (12-052b)",NaN,NaN,NaN,143.84992981,-12.22099686,59198.68822
"Henry Reef (12-053)",NaN,NaN,NaN,143.81919861,-12.22263622,181764.7748
"Lloyds Reef (12-054)",NaN,NaN,NaN,143.8742218,-12.24046326,42754.05499
"U/N Reef (12-055a)",NaN,NaN,NaN,143.89958191,-12.24290276,94448.53021
"U/N Reef (12-055b)",NaN,NaN,NaN,143.89024353,-12.24686527,62736.25402
"Mantis Reef (12-056)",0,0,0,143.89825439,-12.28798294,28077242.72
"U/N Reef (12-057)",NaN,NaN,NaN,143.64306641,-12.31495285,16669240.32
"Ferguson Reef (12-058)",NaN,NaN,NaN,143.82704163,-12.34038258,7151373.103
"U/N Reef (12-059)",NaN,NaN,NaN,143.79122925,-12.3640871,6653553.114
"U/N Reef (12-060)",NaN,NaN,NaN,143.61051941,-12.3814621,21926732.51
"Lagoon Reef (12-061)",0.0010989010989011,0,0.0153846153846154,143.75706482,-12.38443565,17466048.29
"U/N Reef (12-062)",NaN,NaN,NaN,143.74711609,-12.41181946,3735273.692
"U/N Reef (12-063)",NaN,NaN,NaN,143.76644897,-12.41186237,701323.0322
"U/N Reef (12-064)",NaN,NaN,NaN,143.63339233,-12.40263271,431764.1116
"U/N Reef (12-065)",NaN,NaN,NaN,143.56796265,-12.42260838,75881.39443
"U/N Reef (12-066)",NaN,NaN,NaN,143.63214111,-12.41675472,3924941.846
"Northern Small Detached Reef (12-067)",NaN,NaN,NaN,143.84637451,-12.41513443,151942.3493
"U/N Reef (12-068)",NaN,NaN,NaN,143.75128174,-12.43705273,4350608.724
"U/N Reef (12-069)",NaN,NaN,NaN,143.76272583,-12.4656105,5201813.892
"U/N Reef (12-070)",NaN,NaN,NaN,143.75871277,-12.483531,294316.2224
"U/N Reef (12-071)",0.00757575757575758,0,0.0454545454545455,143.77137756,-12.48882198,2603146.179
"Middle Reef (12-072)",NaN,NaN,NaN,143.39012146,-12.51870823,1118584.563
"Pigeon Reef (12-073)",NaN,NaN,NaN,143.29045105,-12.5129776,443423.7429
"U/N Reef (12-075)",NaN,NaN,NaN,143.32258606,-12.55555058,4746944.172
"Rocky Island Reef (12-076)",NaN,NaN,NaN,143.39006042,-12.58631897,3654316.664
"U/N Reef (12-077)",NaN,NaN,NaN,143.43490601,-12.6125288,845922.3897
"Restoration Island Reef (12-078)",NaN,NaN,NaN,143.44673157,-12.62329578,842272.5432
"U/N Reef (12-080)",NaN,NaN,NaN,143.4180603,-12.64875221,2801536.975
"Edward Shoal (12-081)",NaN,NaN,NaN,143.4499054,-12.65841198,268837.832
"U/N Reef (12-082)",NaN,NaN,NaN,143.42227173,-12.66237068,116651.6144
"U/N Reef (12-083)",NaN,NaN,NaN,143.39558411,-12.71177101,311368.9745
"Lloyd Island Reef (12-084)",NaN,NaN,NaN,143.39788818,-12.75452995,2052523.924
"Hazelgrove Reefs (12-085)",NaN,NaN,NaN,143.48176575,-12.75479412,845184.6937
"May Reef (12-086)",NaN,NaN,NaN,143.46621704,-12.77821445,253793.3369
"U/N Reef (12-087)",NaN,NaN,NaN,143.36885071,-12.77748299,2717247.694
"Sunter Reef (12-088)",NaN,NaN,NaN,143.4127655,-12.77997589,296599.1606
"Exit Reef (12-089)",NaN,NaN,NaN,143.48699951,-12.78309822,714953.5212
"Waight Bank (12-091)",NaN,NaN,NaN,143.44172668,-12.81111717,412003.2399
"U/N Reef (12-092)",NaN,NaN,NaN,143.77087402,-12.51905155,407439.3995
"Bunker Reef (12-093)",NaN,NaN,NaN,143.60488892,-12.52017689,17515028.99
"Long Sandy Reef (12-094)",NaN,NaN,NaN,143.79371643,-12.53452587,7690618.079
"U/N Reef (12-095)",NaN,NaN,NaN,143.77828979,-12.56860256,311240.7279
"Sunk Reef (12-122)",NaN,NaN,NaN,143.64582825,-12.84803772,2165776.682
"U/N Reef (12-123)",NaN,NaN,NaN,143.79393005,-12.86832905,781907.9758
"U/N Reef (12-124)",NaN,NaN,NaN,143.59828186,-12.87885857,187175.3705
"Rocky Island Reef (12-125)",NaN,NaN,NaN,143.55001831,-12.88636208,925148.0937
"Frederick Patches (12-126)",NaN,NaN,NaN,143.62652588,-12.87858677,3198309.4
"U/N Reef (12-127)",NaN,NaN,NaN,143.81987,-12.89378929,10433557.12
"Chapman Reef (12-129)",NaN,NaN,NaN,143.60002136,-12.88673019,1050654.609
"U/N Reef (12-130)",NaN,NaN,NaN,143.76846313,-12.9338789,45214445.34
"U/N Reef (12-131)",NaN,NaN,NaN,143.51725769,-12.92143154,17781474.96
"Allen Reef (12-132)",NaN,NaN,NaN,143.5383606,-12.92708874,1681267.771
"U/N Reef (12-133)",NaN,NaN,NaN,143.65361023,-12.92910957,276105.7946
"U/N Reef (12-134)",NaN,NaN,NaN,143.8240509,-12.93371105,6256987.925
"U/N Reef (12-135)",NaN,NaN,NaN,143.81663513,-12.9485178,303313.9852
"Hammond Reef (12-136)",NaN,NaN,NaN,143.54750061,-12.94077492,286807.1453
"U/N Reef (12-137)",NaN,NaN,NaN,143.82859802,-12.96533298,4912152.963
"U/N Reef (12-138)",NaN,NaN,NaN,143.55097961,-12.96508121,178452.1336
"U/N Reef (12-139)",NaN,NaN,NaN,143.69265747,-12.95187187,171001.1218
"U/N Reef (12-141)",NaN,NaN,NaN,143.8293457,-12.98416328,754629.5434
"Curd Reef (12-102)",0.288256625393722,0.032258064516129,2.68,143.54925537,-12.58115005,23373171.25
"U/N Reef (12-103)",NaN,NaN,NaN,143.81242371,-12.61740971,235277.6147
"Log Reef (North) (12-104)",NaN,NaN,NaN,143.83570862,-12.63453674,5150932.67
"Burke Reef (12-105)",NaN,NaN,NaN,143.56344604,-12.63278866,16203437.34
