"reefName","cotsPerTowMaxImput","cotsPerTowMeanImput","cotsPerTowMedianImput","x","y","area"
"U/N Reef (11-092)",0.389947849058323,0.0632227624563904,0.0234087301587302,143.71549988,-11.37110806,49062726.48
"U/N Reef (11-093)",0.389947849058323,0.0632227624563904,0.0234087301587302,143.76898193,-11.40065575,5647156.087
"U/N Reef (11-094)",0.294117647058824,0.0550501220595618,0.0157407407407407,143.9649353,-11.41164684,296955.9486
"U/N Reef (11-095)",0.294117647058824,0.0550501220595618,0.0157407407407407,143.96955872,-11.41603661,353792.3961
"U/N Reef (11-096)",0.294117647058824,0.0550501220595618,0.0157407407407407,143.97505188,-11.42115688,346447.2052
"U/N Reef (11-097)",0.294117647058824,0.0685197660208755,0.0168934240362812,143.97415161,-11.42740726,674900.3596
"Risk Reef (11-098)",0.389947849058323,0.0632227624563904,0.0234087301587302,143.76768494,-11.42281246,4698708.607
"U/N Reef (11-099)",0.286871935241445,0.0574752385967185,0.0212806637806638,143.5422821,-11.42419815,54778161.82
"Shadwell Reef (11-100)",0.233968709434994,0.0613146346010411,0.0176763668430335,143.7689209,-11.45784378,5327542.825
"U/N Reef (11-101)",0.310350702043209,0.0574752385967185,0.0212806637806638,143.51196289,-11.46584606,7076102.47
"U/N Reef (11-102)",0.294117647058824,0.0685197660208755,0.0168934240362812,143.96772766,-11.46307278,4545483.666
"U/N Reef (11-157)",0.285018402749346,0.0574752385967185,0.0212806637806638,143.51637268,-11.55274868,97714003.27
"U/N Reef (11-158)",0.335667453448728,0.0550014868341078,0.0195072751322751,143.23187256,-11.58026981,8187849.405
"U/N Reef (11-120)",NaN,0.0622561154560465,0,144.06002808,-11.18517208,2716219.387
"U/N Reef (11-121)",NaN,0.0622561154560465,0,144.04362488,-11.19242764,1633475.493
"U/N Reef (11-122)",NaN,0.0622561154560465,0,144.04663086,-11.20068359,1974361.048
"U/N Reef (11-123)",NaN,0.0622561154560465,0,144.05099487,-11.20973969,1578084.683
"U/N Reef (11-124)",NaN,0.0622561154560465,0,144.05621338,-11.21752453,427474.5351
"Stark Reef (11-125)",NaN,0.0622561154560465,0,144.06565857,-11.26131248,16927924.32
"U/N Reef (11-126a)",0.294117647058824,0.142731118759438,0.0472222222222222,144.01251221,-11.26356697,220276.3405
"U/N Reef (11-126b)",0.294117647058824,0.0622561154560465,0,144.01832581,-11.26926422,1601936.216
"U/N Reef (11-127a)",0.294117647058824,0.0622561154560465,0,144.02409363,-11.2616024,736408.2899
"U/N Reef (11-127b)",0.294117647058824,0.0622561154560465,0,144.02641296,-11.27613068,704158.3649
"U/N Reef (11-128)",0.294117647058824,0.0622561154560465,0,144.03422546,-11.27928543,2120471.199
"U/N Reef (11-129)",0.294117647058824,0.0622561154560465,0,144.04411316,-11.27628613,2359973.963
"Moulter Reef (11-130)",0.294117647058824,0.0214189220589083,0,144.03823853,-11.42467117,5678725.433
"Saunders Reef (11-131)",0.294117647058824,0.0214189220589083,0,144.06993103,-11.49401855,29369730.47
"Hunter Reefs (11-132)",0.032258064516129,0.0649774414249782,0.0350462962962963,142.8727417,-11.51218605,4713112.262
"U/N Reef (11-133)",0.032258064516129,0.075159076896121,0.0420555555555556,142.84375,-11.56365871,5089549.817
"Pirie Reef (11-134)",0.032258064516129,0.0770288969055181,0.0334410430839002,142.89834595,-11.59038353,1037695.752
"U/N Reef (11-135)",0.032258064516129,0.061893747079067,0.0270555555555556,142.85691833,-11.62756252,451489.9426
"Hannibal Islands Reef (11-136)",0.032258064516129,0.0770288969055181,0.0334410430839002,142.93969727,-11.59758282,3592634.657
"U/N Reef (11-137)",0.032258064516129,0.0764677275306821,0.0265145502645503,142.90745544,-11.65137577,884442.8694
"MacArthur Islands Reef (11-138)",0.032258064516129,0.0608245728286853,0.0198859126984127,142.98638916,-11.73176193,2978256.953
"U/N Reef (11-139)",0.032258064516129,0.0610437798818132,0.0168934240362812,142.97335815,-11.75949955,6432660.894
"U/N Reef (11-140)",0.032258064516129,0.0712177431954488,0.0197089947089947,142.89595032,-11.76236153,638954.9767
"U/N Reef (11-141)",0.032258064516129,0.0712177431954488,0.0197089947089947,142.91564941,-11.76965237,1188216.268
"U/N Reef (11-142)",0.032258064516129,0.0712177431954488,0.0197089947089947,142.93643188,-11.77186203,4813092.032
"U/N Reef (11-143)",0.032258064516129,0.0610437798818132,0.0168934240362812,142.95544434,-11.77073002,99738.44259
"U/N Reef (11-144)",0.032258064516129,0.0712177431954488,0.0197089947089947,142.87834167,-11.78083801,148809.0035
"U/N Reef (11-145)",0,0.0712177431954488,0.0197089947089947,142.85627747,-11.79974651,2731160.853
"Nigger Head Reef (11-146)",0.032258064516129,0.0712177431954488,0.0197089947089947,142.9365387,-11.79674053,439178.2506
"U/N Reef (11-147)",0.032258064516129,0.0712177431954488,0.0197089947089947,142.90016174,-11.80533791,1370877.681
"U/N Reef (11-148)",0.032258064516129,0.0712177431954488,0.0197089947089947,142.89602661,-11.82666588,198811.4749
"U/N Reef (11-149)",0,0.0712177431954488,0.0197089947089947,142.87564087,-11.84887314,11721654.83
"U/N Reef (11-150)",0.032258064516129,0.116485632298456,0.0757169534480459,142.9387207,-11.84314537,275473.2239
"U/N Reef (11-151)",0.032258064516129,0.101924928261149,0.0662523342670401,142.99359131,-11.86193657,626263.8303
"U/N Reef (11-152)",0,0.116485632298456,0.0757169534480459,142.91256714,-11.87988281,5489411.438
"U/N Reef (11-153)",0.032258064516129,0.101924928261149,0.0662523342670401,142.97039795,-11.88442802,192828.2676
"U/N Reef (11-154)",0.261250983477577,0.0668287104216303,0.0260097001763668,143.08181763,-11.51834106,2380439.82
"U/N Reef (11-155)",0.22804840582968,0.0574752385967185,0.0212806637806638,143.17790222,-11.53164673,31900920.53
"Wizard Reef (11-156)",0.281667977970102,0.0770288969055181,0.0334410430839002,143.0166626,-11.55002689,21632160.49
"Bird Islands Reef (South) (11-169)",0.224462365591398,0.082584070210406,0.0481835158305747,143.08561707,-11.78908348,760143.2299
"Chimmo Shoal (11-170)",0.191969619388974,0.0934414388688512,0.0494061983767866,143.24612427,-11.80407715,174628.0459
"Guthray Reef (11-171)",0.248888647656022,0.0934414388688512,0.0494061983767866,143.26498413,-11.80193138,1324115.31
"U/N Reef (11-172)",0.032258064516129,0.101924928261149,0.0662523342670401,143.0092926,-11.80706882,160389.0771
"Cockburn Reef (11-173)",0.194847519009442,0.0962873818198563,0.0501206037970744,143.36331177,-11.82064915,294848248.6
"Magra Reef (11-174)",0.228834447114017,0.0962873818198563,0.0501206037970744,143.28555298,-11.86389256,3360524.785
"U/N Reef (11-175)",0.228834447114017,0.0962873818198563,0.0501206037970744,143.29707336,-11.87399673,651614.5107
"Rodney Reef (11-176)",0.230363543266769,0.0993811333074754,0.0546770223240811,143.10734558,-11.89486122,2105616.211
"U/N Reef (11-177)",0.230363543266769,0.0962873818198563,0.0501206037970744,143.12910461,-11.9063139,788590.7639
"Cockburn Patch (11-178)",0.228834447114017,0.0826105344955126,0.0429605175403495,143.33795166,-11.91106606,206842.8419
"Erlangen Patch (11-179)",0.228834447114017,0.0826105344955126,0.0429605175403495,143.35099792,-11.91815186,236450.0048
"Paluma Shoal (11-180)",0.228834447114017,0.0889651909951674,0.046265172735761,143.3105011,-11.920434,126914.1193
"U/N Reef (11-159)",0.335667453448728,0.0550014868341078,0.0195072751322751,143.17852783,-11.59020042,16277560.67
"U/N Reef (11-160)",0.253349691332752,0.0550014868341078,0.0195072751322751,143.42359924,-11.58607197,38383158.68
"Viking Reef (11-161)",0.281667977970102,0.0674002847923283,0.0292609126984127,143.01045227,-11.59418392,3773426.972
"U/N Reef (11-162)",0.0645161290322581,0.0129032258064516,0,143.29081726,-11.60404396,3417309.93
"U/N Reef (11-163)",0.253349691332752,0.0550014868341078,0.0195072751322751,143.52058411,-11.62067795,43391696.77
"U/N Reef (11-164)",0.253349691332752,0.080642907980938,0.0475710006224712,143.43362427,-11.6906004,98342531.35
"Thrush Reef (11-165)",0.335667453448728,0.080642907980938,0.0475710006224712,143.19277954,-11.7113266,6607974.5
"Forwood Reef (11-166)",0.27972287787394,0.080642907980938,0.0475710006224712,143.2484436,-11.73574638,3693893.486
"Bird Islands Reef (North) (11-167)",0,0,0,143.08876038,-11.77057457,1363112.39
"Fairway Reef (11-168)",0.27972287787394,0.080642907980938,0.0475710006224712,143.24330139,-11.75084782,970.9823157
"Three Reefs (11-223)",0.239190548014077,0.0300482629987391,0.00264550264550265,143.89483643,-11.76935005,7545338.41
"U/N Reef (11-224)",0.239190548014077,0.0493640489051481,0.0118253968253968,143.86940002,-11.7812767,129055.1651
"U/N Reef (11-225)",0.239190548014077,0.0658527333905148,0.0435574229691877,143.86950684,-11.79114723,631054.7896
"U/N Reef (11-226)",0.239190548014077,0.0658527333905148,0.0435574229691877,143.86431885,-11.80082989,385165.2562
"U/N Reef (11-227)",0.239190548014077,0.0658527333905148,0.0435574229691877,143.86500549,-11.80861473,696547.3784
"Wood Reef (11-228)",0.150452488687783,0.032191392647775,0.00297619047619048,143.96910095,-11.80197906,8367169.793
"Sunday Reef (11-181)",0.250259673761978,0.0962873818198563,0.0501206037970744,143.20753479,-11.92708302,747177.4721
"Bremner Shoal (11-182)",0.250259673761978,0.0962873818198563,0.0501206037970744,143.21601868,-11.94352055,184828.7117
"Outer Reef (11-183)",0.257438753003269,0.0889651909951674,0.046265172735761,143.24200439,-11.94246387,85126.25738
"Queue Reef (11-184a)",0.228834447114017,0.0963202738887266,0.0422470206720681,143.37141418,-11.93292141,1071438.614
"Wreck Reef (11-184b)",0.228834447114017,0.090773741619166,0.0396065818800638,143.41717529,-11.94813156,1157282.723
"Sir Charles Hardy Islands Reef (11-184c)",0.738095238095238,0.149337629788758,0.0238095238095238,143.4964447,-11.91147614,195405908.7
"Nob Reef (11-185)",0.228834447114017,0.0889651909951674,0.046265172735761,143.26882935,-11.95176506,213977.7696
"U/N Reef (11-186)",0.228834447114017,0.0889651909951674,0.046265172735761,143.27107239,-11.96063519,741940.1458
"Harvey Reef (11-187)",0.228834447114017,0.103200293452207,0.0452646650057873,143.26773071,-11.96995258,590121.7901
"Clerke Reef (11-188)",0.228834447114017,0.103200293452207,0.0452646650057873,143.28601074,-11.96976376,840504.7956
"Perry Reef (11-189)",0.257438753003269,0.103200293452207,0.0452646650057873,143.25473022,-11.97135067,202969.358
"Cape Grenville Reef (No 1) (11-190a)",0.257438753003269,0.0889651909951674,0.046265172735761,143.23403931,-11.95914268,1468824.935
"Cape Grenville Reef (No 2) (11-190b)",0.257438753003269,0.0889651909951674,0.046265172735761,143.24432373,-11.97168732,54511.11257
"Cape Grenville Reef (No 3) (11-190c)",0.250259673761978,0.0889651909951674,0.046265172735761,143.21980286,-11.98335934,499007.189
"Hicks Reef (11-191)",0.228834447114017,0.103200293452207,0.0452646650057873,143.27005005,-11.98371029,1400961.485
"Middle Reef (11-192)",0.257438753003269,0.103200293452207,0.0452646650057873,143.25653076,-11.98383236,111170.137
"Twin Reefs (North) (11-193a)",0.228834447114017,0.103200293452207,0.0452646650057873,143.26808167,-11.99476337,52704.75788
"Twin Reefs (South) (11-193b)",0.257438753003269,0.103200293452207,0.0452646650057873,143.26725769,-11.99822807,36888.00913
"Gore Reef (11-194)",0.257438753003269,0.103200293452207,0.0452646650057873,143.24754333,-11.99023438,712598.0666
"South Reef (11-195)",0.257438753003269,0.103200293452207,0.0452646650057873,143.24118042,-11.99827003,509560.7589
"U/N Reef (11-196)",0.147058823529412,0.0615676984940725,0.014781746031746,143.96231079,-11.51206398,219608.2089
"U/N Reef (11-197)",0.139409609997845,0.0615676984940725,0.014781746031746,143.86936951,-11.51364994,1096846.043
"Siddons Reef (11-200)",0.285018402749346,0.0574752385967185,0.0212806637806638,143.64221191,-11.51258564,7363493.344
"U/N Reef (11-201)",0.139409609997845,0.0615676984940725,0.014781746031746,143.86683655,-11.53081703,2078478.476
"U/N Reef (11-202)",0.139409609997845,0.0615676984940725,0.014781746031746,143.87831116,-11.52675152,303015.8817
"U/N Reef (11-203)",0.139409609997845,0.0615676984940725,0.014781746031746,143.85595703,-11.53986168,1522415.27
"U/N Reef (11-204)",0.139409609997845,0.0615676984940725,0.014781746031746,143.86502075,-11.55042171,305847.8496
"U/N Reef (11-205)",0.0980392156862745,0.0615676984940725,0.014781746031746,143.91210938,-11.53071117,3085546.846
"U/N Reef (11-206)",0.294117647058824,0.0685197660208755,0.0168934240362812,143.9821167,-11.51644135,7218020.678
"U/N Reef (11-207)",0.139409609997845,0.0615676984940725,0.014781746031746,143.90161133,-11.54532814,3661774.518
"U/N Reef (11-208a)",0.139409609997845,0.0615676984940725,0.014781746031746,143.86178589,-11.55881405,662716.9689
"U/N Reef (11-208b)",0.139409609997845,0.0615676984940725,0.014781746031746,143.86483765,-11.56421375,116704.5788
"U/N Reef (11-209)",0.139409609997845,0.0615676984940725,0.014781746031746,143.88244629,-11.5559597,235047.0457
"U/N Reef (11-210a)",0.139409609997845,0.0615676984940725,0.014781746031746,143.8687439,-11.56971645,233593.9021
"U/N Reef (11-210b)",0.139409609997845,0.0615676984940725,0.014781746031746,143.87513733,-11.57206917,507147.104
"Pearson Reef (11-211)",0.294117647058824,0.0622561154560465,0,143.71586609,-11.56678677,3370359.247
"Jukes Reef (11-212)",0.139409609997845,0.0615676984940725,0.014781746031746,143.85531616,-11.59234333,947876.6722
"U/N Reef (11-213)",0.285018402749346,0.0550014868341078,0.0195072751322751,143.51573181,-11.60236835,2399528.528
"Bowles Reef (11-214)",0.285018402749346,0.055183171140937,0.0159087301587302,143.68450928,-11.62327385,33822091.42
"U/N Reef (11-215)",0.139409609997845,0.0547268431058422,0.0131393298059965,143.8795929,-11.63012218,216040.3535
"U/N Reef (11-216)",0.285018402749346,0.080642907980938,0.0475710006224712,143.57757568,-11.65946579,68170013.81
"U/N Reef (11-263)",0.537302725968436,0.0632227624563904,0.0234087301587302,143.75422668,-11.30615902,1742751.306
"U/N Reef (11-264)",0.239190548014077,0.0826105344955126,0.0429605175403495,143.77384949,-11.80761051,314285.8398
"U/N Reef (11-217)",0.285018402749346,0.080642907980938,0.0475710006224712,143.54988098,-11.68962383,41313853.84
"U/N Reef (11-218)",0.139409609997845,0.0547268431058422,0.0131393298059965,143.9140625,-11.63738728,425509.0023
"U/N Reef (11-219)",0.139409609997845,0.0547268431058422,0.0131393298059965,143.90174866,-11.66510677,151882.3124
"U/N Reef (11-220)",0.139409609997845,0.0547268431058422,0.0131393298059965,143.90249634,-11.69908905,132622.9646
"U/N Reef (11-221)",0.239190548014077,0.0493640489051481,0.0118253968253968,143.89541626,-11.72762108,133727.6679
"Salamander Reef (11-222b)",0.214237059588103,0.0699633594933359,0.0407706672412555,143.50505066,-11.76433372,290978.6376
"Raine Reef (11-243)",0.147058823529412,0.0427387066805498,0.00396825396825397,144.0443573,-11.59504986,2245131.282
"Great Detached Reef (No 1) (11-244a)",0.150452488687783,0.036633177154757,0.00340136054421769,144.01834106,-11.68136787,9860189.959
"Great Detached Reef (No 2) (11-244b)",0.150452488687783,0.036633177154757,0.00340136054421769,144.07032776,-11.77790546,38843208.28
"Great Detached Reef (No 3) (11-244c)",0.150452488687783,0.032191392647775,0.00297619047619048,143.99763489,-11.78417778,4045702.013
"Great Detached Reef (No 4) (11-244d)",0.150452488687783,0.036633177154757,0.00340136054421769,143.97297668,-11.70529938,1127321.159
"U/N Reef (11-245)",0.294117647058824,0.0427387066805498,0.00396825396825397,144.02076721,-11.53217125,839404.8194
"Passage Reef (11-246)",0.257438753003269,0.0889651909951674,0.046265172735761,143.24736023,-11.96459198,50249.68693
"U/N Reef (11-247)",0.261250983477577,0.0668287104216303,0.0260097001763668,143.11152649,-11.50704288,106086.3454
"U/N Reef (11-248)",0.24788967567095,0.0645886805722736,0.0300396825396825,143.11398315,-11.32721424,384448.2636
"U/N Reef (11-249)",0.281779273471781,0.0806239083789069,0.0496809236515119,143.33036804,-11.620368,671923.8792
"U/N Reef (11-250)",0.310350702043209,0.0574752385967185,0.0212806637806638,143.35350037,-11.48830605,353479.9062
"U/N Reef (11-251)",0.271556864287808,0.0574752385967185,0.0212806637806638,143.36968994,-11.55218506,634558.376
"U/N Reef (11-252)",0.286871935241445,0.0574752385967185,0.0212806637806638,143.41201782,-11.44952869,2110782.698
"U/N Reef (11-253)",0.309862094588688,0.0753534606676526,0.0350462962962963,143.44273376,-11.17924309,458341.6597
"U/N Reef (11-254)",0.391644083107498,0.0753534606676526,0.0350462962962963,143.45925903,-11.10819817,1234422.556
"U/N Reef (11-255)",0.271556864287808,0.0574752385967185,0.0212806637806638,143.47775269,-11.49835205,775585.8612
"U/N Reef (11-256)",0.285018402749346,0.055183171140937,0.0159087301587302,143.65112305,-11.62567711,295207.7089
"U/N Reef (11-257)",0.308589919051806,0.0574752385967185,0.0212806637806638,143.65937805,-11.42841721,22777515.19
"U/N Reef (11-258)",0.285018402749346,0.055183171140937,0.0159087301587302,143.68553162,-11.55967712,681310.4977
"U/N Reef (11-259)",0.285018402749346,0.055183171140937,0.0159087301587302,143.7056427,-11.55703545,171276.2874
"U/N Reef (11-260)",0.239190548014077,0.0826105344955126,0.0429605175403495,143.72416687,-11.79611969,68000.41209
"U/N Reef (11-261)",0.239190548014077,0.0826105344955126,0.0429605175403495,143.7454834,-11.80560303,3650808.506
"U/N Reef (11-262)",0.246255975811213,0.0613146346010411,0.0176763668430335,143.75033569,-11.48752403,1590542.43
"Devlin Reef (11-229a)",0.239190548014077,0.0605548264982641,0.0395976572447161,143.85604858,-11.82583523,6979182.199
"U/N Reef (11-229b)",0.205020469726352,0.0723782398807773,0.0390002154708037,143.84274292,-11.84426117,2593217.181
"U/N Reef (11-230)",0.205020469726352,0.0723782398807773,0.0390002154708037,143.82388306,-11.85441113,305333.0553
"U/N Reef (11-231)",0.205020469726352,0.0723782398807773,0.0390002154708037,143.82946777,-11.86002541,340438.9312
"Five Reefs (11-232)",0.205020469726352,0.0723782398807773,0.0390002154708037,143.83822632,-11.87015057,3651813.693
"U/N Reef (11-233)",0.214237059588103,0.0776082160341956,0.0400964830376595,143.59017944,-11.85692501,17075522.3
"U/N Reef (11-234)",0.214237059588103,0.0776082160341956,0.0400964830376595,143.67663574,-11.82536602,64962733.49
"U/N Reef (11-235)",0.205020469726352,0.0723782398807773,0.0390002154708037,143.82466125,-11.88319683,221416.2493
"U/N Reef (11-236)",0.205020469726352,0.0723782398807773,0.0390002154708037,143.83390808,-11.89749241,3355329.995
"Ashmore Banks (No 1) (11-237a)",0,0,0,143.62936401,-11.88521671,50776602.16
"Ashmore Banks (No 2) (11-237b)",0,0,0,143.70982361,-11.88003635,50916874.06
"Ashmore Banks (No 3) (11-237c)",0.307692307692308,0.0307692307692308,0,143.68823242,-11.92658424,46337315.46
"U/N Reef (11-238)",0.205020469726352,0.0672083656035789,0.0362144857943177,143.85302734,-11.92699146,5060929.22
